respondent_id,xyz_vaccine,seas_vaccine
26825.0,0.4311673152349422,0.8371909656176899
26826.0,0.06161686245110228,0.7230424724423068
26827.0,0.05411346504699303,0.16608551053541223
26828.0,0.14981785999101124,0.5804548596882755
26829.0,0.6278308578614527,0.9477142286058133
26830.0,0.06263749476564796,0.7583630136015479
26831.0,0.16307115519609425,0.8270245323121015
26832.0,0.15391575174855476,0.8290579587364832
26833.0,0.004351998311045161,0.30477181705818346
26834.0,0.08972399697436143,0.45016721028534995
26835.0,0.31952414536438367,0.900573056853092
26836.0,0.17274529798188962,0.6635358183362687
26837.0,0.027956950061170088,0.014603221599748879
26838.0,0.09689860573250896,0.4171122867981394
26839.0,0.12330942637717877,0.4838618353386696
26840.0,0.08518880085661368,0.11849682033004211
26842.0,0.06835032507360073,0.18084521663473632
26843.0,0.048631551465015986,0.010991962877529713
26844.0,0.03198338137850975,0.47704017142610616
26845.0,0.07888878958455786,0.6134302262501906
26846.0,0.03876484563082469,0.7343107404268653
26847.0,0.2831549429635252,0.10647927379350901
26848.0,0.032512818637274794,0.6854082442926478
26849.0,0.11035600472005151,0.6117463853816772
26850.0,0.6136146171316489,0.7365281882155271
26851.0,0.038192341738029364,0.06741682136961723
26852.0,0.037029918400920084,0.12020049576324321
26853.0,0.45233836083935886,0.46150464967495763
26854.0,0.01846243815429798,0.08153739705873311
26855.0,0.5534172313122651,0.8696677641112266
26856.0,0.18144491040280472,0.0352547829439813
26857.0,0.48906041140913203,0.16461934571336953
26858.0,0.09627799920732487,0.6221817786125267
26859.0,0.08596929076921435,0.14413549767676634
26860.0,0.19022875762966096,0.08773715559119888
26861.0,0.07671506788412871,0.060553205868738726
26862.0,0.08661487115853331,0.30276812571550576
26863.0,0.21611788247518968,0.4080257151127229
26864.0,0.40080830190533984,0.4172255882013285
26865.0,0.015370388371272333,0.04005815953502342
26866.0,0.24423678757622647,0.7204722945720027
26867.0,0.10294123661867668,0.16721552289933778
26868.0,0.7946886684261226,0.9412352450605584
26869.0,0.08263724725239607,0.35697533404400095
26871.0,0.07110373636203117,0.042010822863158485
26872.0,0.1002592227026126,0.4576479995380085
26873.0,0.18377455256980457,0.800419668014818
26874.0,0.04726206840270873,0.11695510010731351
26875.0,0.6173994905051177,0.9315297991970578
26877.0,0.08232889363360242,0.13085312559863382
26878.0,0.17070800863254465,0.2615781339927246
26879.0,0.013936092644768907,0.024174941534447568
26880.0,0.03919701339029171,0.13297956854467266
26881.0,0.02418256743780286,0.06117776738388525
26882.0,0.03335695124667307,0.09719004408430117
26883.0,0.05102982460467095,0.190612526638538
26886.0,0.0633251486610044,0.7488619643631986
26887.0,0.651916714308468,0.8975017020952358
26888.0,0.8842374072047844,0.9512772532688741
26889.0,0.043850955167959886,0.10632516539459018
26890.0,0.1241285432491851,0.40203989944305435
26891.0,0.3372549216170307,0.5612991940019428
26892.0,0.13082248724130235,0.8762021783969747
26893.0,0.06051023071827952,0.20031171162693848
26894.0,0.14824428903708328,0.2927678152829051
26895.0,0.05147601733631183,0.8597501493151274
26896.0,0.05760822862851745,0.09290869737074653
26897.0,0.03963090741182688,0.39997113093880493
26898.0,0.20452802535210174,0.6800341722596228
26899.0,0.05488427520463185,0.07205372023382621
26900.0,0.10361201327683406,0.2807874628258816
26901.0,0.005633343352774971,0.25673644827477937
26902.0,0.21264490621663434,0.9054560983363276
26903.0,0.2830463378303937,0.0555339974853542
26904.0,0.04721452836647679,0.3255730360647921
26905.0,0.40861278658204286,0.8097619829845204
26906.0,0.07824383097062927,0.328579708298995
26907.0,0.019552614587160823,0.5924148548517292
26908.0,0.09769651992774485,0.7265567006764063
26909.0,0.07908478390626923,0.2849095257437685
26910.0,0.10420610213064319,0.19111440239959768
26911.0,0.04928119457932172,0.09993320975974702
26912.0,0.44965505484632357,0.961830835916029
26913.0,0.7961312793333163,0.8799653453130435
26914.0,0.08013446399216245,0.1955154840618561
26915.0,0.18987684208591116,0.6974678753427582
26916.0,0.06015315727296601,0.32063388301247275
26917.0,0.007114877122014049,0.012862931128250337
26918.0,0.6711606293347523,0.9056500479488336
26919.0,0.28960347078719617,0.6243909067797282
26920.0,0.030375419127450985,0.12611744078199277
26921.0,0.1979128662069729,0.8708282721667726
26922.0,0.09120481697704658,0.6599947691327314
26924.0,0.6089673344900245,0.8698047943398997
26925.0,0.09866459900118504,0.569223331701126
26926.0,0.6751636387751446,0.5015417798528863
26927.0,0.30423836219779143,0.5732527241830857
26929.0,0.09044311451980763,0.1351052394714955
26930.0,0.6583395857305511,0.9081051472473699
26931.0,0.12161390340778501,0.3929825090117591
26932.0,0.07633016016284237,0.8613893711559085
26933.0,0.11744207780088028,0.7348865684728353
26934.0,0.5720734262434508,0.6544494111461368
26935.0,0.1284251477990311,0.4588607787867138
26936.0,0.4016536942088568,0.31358812141781417
26937.0,0.2705044562472675,0.7230346000802251
26938.0,0.11680838206861988,0.05753225434837311
26939.0,0.03174563127180864,0.030606492979076964
26940.0,0.09402205055156211,0.1654483765600148
26941.0,0.04929871516475547,0.43718826360337887
26942.0,0.553272735785968,0.792129011222864
26943.0,0.22012683245264025,0.6328767553964102
26944.0,0.09466780187611075,0.13719665494970856
26945.0,0.12607260793350172,0.60090134087051
26946.0,0.202594756771043,0.6759391765602247
26948.0,0.01694254024512341,0.060643409296912885
26949.0,0.022253088756412014,0.06029866576537616
26951.0,0.0683109959237381,0.3022432492319644
26952.0,0.8774473770626187,0.94262015434079
26954.0,0.06185933618161551,0.1669342386398873
26955.0,0.13917676641506532,0.6299353063205747
26957.0,0.03648554226137323,0.8846319679195795
26958.0,0.20282969308413787,0.7512301181102014
26959.0,0.03377320807428158,0.18285202331692102
26960.0,0.043306259042849966,0.04617695003918559
26961.0,0.20371224554864534,0.5261338086436445
26963.0,0.13601902950562886,0.2785029418401249
26964.0,0.10446825231940521,0.2565810679101334
26965.0,0.8106600061351735,0.9523607689006183
26968.0,0.025655977323323694,0.8066492011693633
26969.0,0.04247942099492969,0.25740329905046355
26970.0,0.6072714716983795,0.4169901810990207
26971.0,0.09436815867204931,0.31524351517672017
26972.0,0.008702884903174812,0.027941686077946393
26973.0,0.05842744312277231,0.11602091330110992
26974.0,0.08982031501105037,0.26403006336303964
26975.0,0.05995038478268708,0.661368728500592
26976.0,0.9147221331563533,0.5830828362261723
26978.0,0.03579456247257856,0.757360848086368
26979.0,0.27330969358384094,0.6395694469018262
26980.0,0.05355475850705596,0.1002454684392165
26981.0,0.08069529017343885,0.2826013687181144
26982.0,0.6534090529382227,0.8878395492972352
26983.0,0.15634252058017822,0.6118403490278257
26984.0,0.08566484186563518,0.14081723810690205
26985.0,0.014940192274265582,0.07349055017771385
26986.0,0.18508541536731452,0.6251955718156658
26987.0,0.06316347482186661,0.16795178883746167
26988.0,0.0373185553700831,0.12272522939971746
26989.0,0.23911537966884638,0.7471345586323646
26990.0,0.017806856796117276,0.053927789251766126
26991.0,0.3797793836583468,0.5831973929791331
26992.0,0.3038066656532988,0.47349078368728686
26993.0,0.10162992132503341,0.8482496912649877
26994.0,0.19005231635692724,0.36029559005429634
26995.0,0.16278245711580866,0.40883881980440023
26996.0,0.3306976587514419,0.3925356203987387
26997.0,0.014043259023265756,0.0647941247051201
26998.0,0.049727280829066675,0.07669463615176063
26999.0,0.4493120998839711,0.48365977205980315
27000.0,0.14556724848410493,0.37557488170076564
27001.0,0.06605836286680943,0.7470263951154548
27002.0,0.01873578069524895,0.21439528688575346
27003.0,0.02529192630686947,0.040927694341683224
27005.0,0.28206738079582794,0.7640096986148951
27006.0,0.7975990539134323,0.9258694799724512
27007.0,0.0900127157663699,0.22200099384866417
27008.0,0.06558917128502957,0.04871284681997006
27009.0,0.0652247686187511,0.24176392472043753
27010.0,0.10586626203890387,0.19723172426274516
27011.0,0.09361258206972899,0.13465655300403623
27012.0,0.39498152731385916,0.6220018557829183
27013.0,0.11446960974453223,0.4470939463314763
27014.0,0.02032995370561306,0.2782302607740259
27016.0,0.15670271254450366,0.3592448038972824
27017.0,0.3967542012237229,0.7171301946934584
27018.0,0.11973662847987145,0.2568926930341769
27019.0,0.8840785712023835,0.9653911909396191
27020.0,0.22403140307030497,0.23063858003950458
27021.0,0.10301814321499825,0.49870962188317974
27022.0,0.1590155115658145,0.27872966237711383
27023.0,0.17143713485999026,0.17768774801531143
27024.0,0.09086539694649076,0.29192663584643624
27025.0,0.053390488981481896,0.017089410316680913
27026.0,0.08674615982353152,0.35957687997618765
27027.0,0.061290982907092055,0.739303330243294
27028.0,0.2811188115933989,0.8498737732525817
27029.0,0.06051126555112271,0.28664871087334914
27030.0,0.13751164422865841,0.2054661015179844
27031.0,0.2804214988501183,0.7972015901609399
27032.0,0.16322844448154017,0.4611120714036608
27033.0,0.22658364132142692,0.7648678013663064
27034.0,0.008474905204895683,0.6138173270113475
27035.0,0.14087994157522765,0.24697838364453542
27036.0,0.18106243186381463,0.6715722565866844
27037.0,0.6016809310982338,0.7527717434540723
27038.0,0.058462206622822636,0.029622680429966266
27039.0,0.7864726103759244,0.91808376673348
27040.0,0.19269753931727052,0.14261377737834352
27041.0,0.0975386280375157,0.5566104124602668
27042.0,0.11708378517043998,0.5333257417541806
27043.0,0.5480876016830188,0.7985911983415291
27044.0,0.0105857054381607,0.03703935588176674
27045.0,0.13755352995448183,0.6575341416861897
27046.0,0.055956847634142715,0.12284494960817599
27048.0,0.1672847591547652,0.30297207064253406
27049.0,0.1835798831743365,0.9211112650607337
27050.0,0.042549155639743104,0.5956093109307455
27052.0,0.07948076874283953,0.3148489545938656
27053.0,0.8680551493136379,0.9684843958212482
27054.0,0.03280840084839977,0.11181450291705038
27055.0,0.1214316451038199,0.8503776579426466
27056.0,0.019659216730965417,0.0395848008303081
27057.0,0.032872782635641515,0.036942587644174296
27058.0,0.8417452675770176,0.956876688848938
27059.0,0.07240930322730352,0.21682845385207974
27060.0,0.020969792390553157,0.4185286053948154
27061.0,0.0844636676725007,0.49482086885861554
27062.0,0.10366499239247776,0.49740637372551094
27063.0,0.12743105823017525,0.5541215999491876
27064.0,0.14139430106081194,0.6265196231157794
27065.0,0.04537077194820643,0.2922631447505889
27066.0,0.07232443711308531,0.5778320131299696
27067.0,0.35204279452569354,0.6193088897591854
27068.0,0.8659124345439798,0.954297427300833
27069.0,0.4728549072473517,0.9477502859661853
27070.0,0.05810207043517745,0.10339010675627885
27071.0,0.043549836110842094,0.07851650938015187
27072.0,0.08691312064241781,0.6395910797319473
27073.0,0.03564296113929767,0.8199931653764294
27074.0,0.03525752306831566,0.31329830034800343
27075.0,0.7319217433202218,0.8739004255021415
27076.0,0.5656448020340673,0.7224383181704055
27077.0,0.03142788281681264,0.06886102847449432
27078.0,0.2083613588056543,0.8632545928311103
27079.0,0.35984778961010916,0.9318829859043577
27080.0,0.07524855422620334,0.22032022024062436
27081.0,0.01836333485098155,0.6617248944423066
27082.0,0.21930329183653585,0.38386116098053447
27083.0,0.046768642936262775,0.21804671027981953
27084.0,0.8159177380876566,0.7420306311968442
27085.0,0.05498550638807321,0.016002678362983403
27086.0,0.06712378825554305,0.08162016259231503
27087.0,0.17701934009189035,0.33002487378822276
27088.0,0.17642603738459645,0.7447061713878906
27089.0,0.1738997038528233,0.2435440458001888
27090.0,0.27152146404224287,0.6214146515065571
27091.0,0.7081732994922876,0.14774836434800648
27092.0,0.10586873360665765,0.28631560560330044
27093.0,0.1867506542873859,0.24987847900421867
27094.0,0.00893831869561518,0.03978579747044986
27095.0,0.05909437797032468,0.4852824347906297
27096.0,0.01591469195522452,0.2585039066322829
27097.0,0.6884006163724559,0.7619081709735501
27098.0,0.5498226825499333,0.8547977741687869
27099.0,0.1497127960159932,0.5217397480601054
27100.0,0.08182365341925367,0.7295808261084679
27102.0,0.11314428328550076,0.8083825452963316
27103.0,0.021063130779703346,0.06328906533979028
27104.0,0.3177617545350271,0.4731206886621701
27105.0,0.033679000695885246,0.5016008307633594
27106.0,0.603585805920191,0.9274322792342321
27107.0,0.44948473100843506,0.7400031529761545
27109.0,0.08587964513641917,0.19667687429005226
27110.0,0.0892767299505043,0.5094679581850255
27111.0,0.04279564248813067,0.379653921084425
27112.0,0.195788595498284,0.6677698683320765
27113.0,0.1064308862773676,0.2847664793964214
27115.0,0.5305094455412929,0.861233979001236
27117.0,0.07148451521069768,0.129927936356499
27118.0,0.14352164928715358,0.557735125900818
27119.0,0.0659061568506502,0.46002874072990374
27120.0,0.37083171135339216,0.9803923766029752
27121.0,0.016932762297702558,0.692527800098778
27122.0,0.04866598404615113,0.269532970809435
27123.0,0.07360122357664879,0.12448945266284685
27124.0,0.050219485322052324,0.09992112061824143
27125.0,0.028504725975311597,0.0761804549127911
27126.0,0.3076330059604209,0.09100289243000567
27127.0,0.08162723256006327,0.15526683597087448
27128.0,0.19116938035345638,0.6016358234025552
27129.0,0.5709334907705156,0.653841892632013
27130.0,0.09162097678978931,0.20598547600209546
27131.0,0.05800360167645362,0.062289369519155965
27132.0,0.5554298924772368,0.9297749149704851
27133.0,0.08712526279251655,0.5513372586747523
27134.0,0.5474847214295507,0.9054936914912759
27135.0,0.19803925969894018,0.5848897087449108
27136.0,0.07572156180531213,0.5217254221225087
27137.0,0.0804528773321949,0.20920148041828757
27138.0,0.17339757831937697,0.4991561399493554
27139.0,0.16585060840732901,0.10455389168156956
27140.0,0.8987074528102906,0.9540693052291696
27141.0,0.5738521310852492,0.8269880135978646
27142.0,0.07430218065937078,0.28703104506399
27143.0,0.23290030571783696,0.5287501261319015
27144.0,0.061770571503925044,0.04604814260003202
27145.0,0.5318416927304628,0.6964649342828308
27146.0,0.040115614453314796,0.8859368817278814
27148.0,0.21122584930857385,0.24816189833165825
27149.0,0.2174601702150979,0.19299331262598374
27150.0,0.6207229727608131,0.9755244997388719
27151.0,0.08057787454822858,0.6779218260202529
27152.0,0.02405839198507224,0.24149528819797791
27153.0,0.22556410028982557,0.7867805909975525
27155.0,0.14920921522999167,0.6888234837534136
27156.0,0.01420795065093027,0.34132533451041275
27157.0,0.02451629562131642,0.4709546481708903
27158.0,0.06808892550109825,0.39914961397304977
27159.0,0.07064166262867452,0.19744558638823634
27160.0,0.2429251421500612,0.22935361511320523
27161.0,0.1850649797042357,0.5095918230623265
27162.0,0.235564481824437,0.9349623921443807
27163.0,0.7163629860098917,0.5523122737234081
27164.0,0.23557617243692172,0.07955383738780544
27165.0,0.4521732753032033,0.6224130915541396
27166.0,0.11226025829751914,0.19197466267024516
27167.0,0.08802947842873113,0.47458209592790224
27168.0,0.2096677778327786,0.6409338550983268
27170.0,0.2816161064950041,0.8392387956263824
27171.0,0.041511894151808615,0.3104680641906151
27173.0,0.2565205297260236,0.5400468810407432
27174.0,0.048911680566421034,0.11090315876466027
27175.0,0.07416142831803853,0.14609750413704348
27176.0,0.4888922602576302,0.9558004113171532
27177.0,0.7971718407650393,0.9449795869462149
27178.0,0.1294717581087391,0.3271828971553101
27179.0,0.06524577034332457,0.21070648441946735
27180.0,0.2525418245332197,0.31966830699707294
27181.0,0.043852820291411854,0.7950876165355563
27182.0,0.5554479425365368,0.8998564054567776
27183.0,0.03450117880131694,0.5536589247681266
27184.0,0.02280352004316482,0.37395914323774326
27185.0,0.5278017126177221,0.8229125095902702
27186.0,0.11948873785226943,0.5680492097965962
27187.0,0.10367944117247165,0.11459685380795248
27188.0,0.03872088652992023,0.4310956314972202
27189.0,0.06257046501829974,0.4813234972319365
27190.0,0.41276920081103474,0.8158240015923401
27191.0,0.1643038998540997,0.9489790350649654
27192.0,0.5209254675297265,0.7705180203080298
27193.0,0.018448195425816178,0.20193312787128156
27194.0,0.1393256343900642,0.38431210017100886
27195.0,0.04297617973391429,0.17849360758691896
27196.0,0.2993205778175347,0.22831106506350174
27197.0,0.06669514672895398,0.6716541059970401
27198.0,0.9415231549344015,0.9923164851774879
27199.0,0.039178706532003435,0.12400948125873051
27200.0,0.21998581511877816,0.7021514575299028
27201.0,0.6953422925109634,0.9320941492548546
27202.0,0.09109359603802639,0.034452723947388963
27203.0,0.06115980267297715,0.11861029476187776
27204.0,0.030595315710321425,0.07546433006372642
27206.0,0.18022544217575764,0.20908678496296645
27208.0,0.7240862583884021,0.7515569827738399
27210.0,0.3259338996386318,0.3600961394095774
27211.0,0.10257193154759284,0.25520225831318627
27212.0,0.5011467316968812,0.958099240405694
27213.0,0.509708316603316,0.6254687961273047
27214.0,0.024861348821642437,0.07088641331447323
27216.0,0.06075225944316987,0.9063424620671543
27217.0,0.07764176899251272,0.17848667489714165
27218.0,0.7031288727421723,0.9643983194175669
27219.0,0.40739727194560377,0.6209474959966043
27220.0,0.0935947235285774,0.31828418806804915
27221.0,0.16417326913177926,0.6192146842044737
27222.0,0.16868169676965902,0.5638915730481756
27223.0,0.08009564176250399,0.6242067650308563
27224.0,0.1689973731233645,0.7525878437902389
27225.0,0.197231988189542,0.26874370156983535
27226.0,0.019583402535775882,0.2630520381562437
27227.0,0.1493921768305525,0.3344565443870056
27228.0,0.40580336682704066,0.8232660914193404
27229.0,0.6955712828765757,0.9175628684033437
27230.0,0.2025522721537191,0.9722294611806668
27231.0,0.468105996367389,0.839525651691257
27232.0,0.06916533760025405,0.5153525696131541
27233.0,0.4225564773012239,0.1367761664864117
27234.0,0.06571395018001984,0.02240693832565144
27235.0,0.8773582439146064,0.9609531912666284
27236.0,0.1252655988085853,0.9162359663117767
27237.0,0.2839643138683104,0.5066348073705018
27239.0,0.42871994300023,0.20391586669490167
27240.0,0.08922653234535592,0.4602717542893091
27241.0,0.07590842141840622,0.2328897576030118
27242.0,0.09026085947765176,0.48359450123530096
27243.0,0.04567748454638707,0.07351936645621794
27244.0,0.05197679588163296,0.1193774188890724
27245.0,0.08659632791680984,0.4734027812719786
27246.0,0.8277443848053435,0.961010934982466
27247.0,0.2139217762945255,0.9188512230897836
27248.0,0.09704278213483514,0.6584142791697765
27249.0,0.09451642248891176,0.6313124697023867
27250.0,0.09400599673102286,0.2521539452536569
27252.0,0.3606762694571832,0.6832136912288977
27253.0,0.07045988290384554,0.8973115858138931
27254.0,0.9030153572862178,0.9698377695572374
27256.0,0.49065434206629743,0.9563245056979622
27257.0,0.4088811392875694,0.5191346404856352
27258.0,0.4899354886955503,0.8334411086044692
27259.0,0.5894562530559213,0.9252130173149324
27260.0,0.0985086861551228,0.5409512166979954
27261.0,0.09091504974289609,0.6576153095671129
27262.0,0.2224525057685606,0.5564353506341142
27263.0,0.08830634366383139,0.10649092938471826
27264.0,0.06288297992092202,0.05619497191947342
27265.0,0.10426689239228826,0.24346350086889665
27266.0,0.14601010658490082,0.3780388993838243
27267.0,0.22874063536565298,0.751322982024412
27268.0,0.01317712246829513,0.14698623981712577
27269.0,0.6666486873686629,0.385860288005947
27270.0,0.03650334791939889,0.09143813542692213
27271.0,0.0446058099155188,0.3048886675574034
27272.0,0.016303728991548225,0.29506242147262146
27273.0,0.049702662368570856,0.1683581634137357
27274.0,0.11213354457324495,0.40984587478119033
27275.0,0.1650093730811504,0.35830632943862806
27276.0,0.00744457632182463,0.11952332968097931
27277.0,0.07034777661612075,0.8199850417061267
27278.0,0.1746623874384377,0.31262380983054927
27279.0,0.1021018876231831,0.26907841749587125
27282.0,0.10213822272616778,0.8646222338699483
27283.0,0.006882171676253367,0.03249327677723236
27284.0,0.23540863591365901,0.36233650869276485
27285.0,0.10874396226752239,0.3983599994160183
27287.0,0.15792578872985188,0.48324400316329263
27288.0,0.6562532156761829,0.8754026220902658
27289.0,0.2755155442078615,0.44260785531648644
27290.0,0.014546902356277432,0.0672039067590943
27291.0,0.7047717876909004,0.8733662746060012
27292.0,0.08717892521690118,0.593963577301925
27293.0,0.12522767510803218,0.9617496914136827
27294.0,0.016886754252555303,0.0373647254662388
27295.0,0.22022731761574968,0.881836783414507
27296.0,0.11830947286625125,0.7394102874187652
27297.0,0.06955362026155767,0.6603593270525565
27298.0,0.09407016775229025,0.30791450059329883
27299.0,0.24059263842069276,0.7558480176727491
27300.0,0.19016187932393883,0.9558047283646968
27301.0,0.006818493284472195,0.03175487474438625
27302.0,0.0993820696792934,0.5600441693906613
27303.0,0.01822512372027831,0.11795989936727487
27304.0,0.05060192679887613,0.7904331880246545
27305.0,0.051325187646808504,0.03925273364950981
27306.0,0.17070015819371512,0.5593017459073754
27307.0,0.7264657676673428,0.7877628385425246
27308.0,0.13519215749876493,0.21395475400873815
27309.0,0.5242171428778566,0.9704144204764181
27310.0,0.05694891907361653,0.11751211459533115
27311.0,0.12923624728009422,0.12596525029403338
27312.0,0.06873770446978096,0.3642544292675363
27313.0,0.08052493884478606,0.13463014001770676
27314.0,0.047828064381176635,0.05967898128159024
27315.0,0.09933295904503536,0.29726904440554114
27319.0,0.3786205370281329,0.8554320225774803
27320.0,0.3484776806134618,0.6410907121713975
27321.0,0.02673227204391606,0.5309515711453738
27322.0,0.23823462895186875,0.05443187574699417
27323.0,0.11431351962344274,0.5543549054913453
27324.0,0.35267241718354997,0.5933048575903708
27325.0,0.7233214898172854,0.9444458325872656
27326.0,0.11068482994506262,0.6345780984067112
27328.0,0.21860322556491943,0.5280454832213735
27329.0,0.10586074864888335,0.30949608390943767
27331.0,0.08416888846445376,0.20680168651710193
27332.0,0.19807011187344156,0.9394583101000927
27333.0,0.652480859838403,0.7719907811354634
27334.0,0.05981151428399696,0.03896435145606217
27335.0,0.2104721362739523,0.0993405443816955
27336.0,0.07375553323363462,0.15300175606974462
27337.0,0.17037920068380372,0.8046711157247295
27338.0,0.1901776821299188,0.43811405467902353
27339.0,0.26941122398373246,0.2526913389095891
27340.0,0.020543964700277726,0.16979879020349947
27341.0,0.19729078595021046,0.677791642063443
27342.0,0.03432716899137022,0.5678900497395706
27343.0,0.04898705698596934,0.10912081478477836
27344.0,0.3136051259911379,0.5380369133110687
27345.0,0.056068943355020946,0.2583890671304468
27346.0,0.796981771124537,0.9736716215346313
27347.0,0.7394027543646696,0.9627749281566136
27348.0,0.1088552583207069,0.2535108713114816
27349.0,0.05398214738533368,0.16729607987006864
27350.0,0.2069191637546615,0.9343309152614733
27351.0,0.8438007264000249,0.8837474916006753
27352.0,0.10367281211750941,0.32854278107119206
27353.0,0.006479438419654964,0.09715967889806115
27354.0,0.17629121140939133,0.6389816504723692
27355.0,0.39375215839573113,0.5373981701915849
27357.0,0.1392773872048919,0.3941302364812379
27358.0,0.17810844548510946,0.7393506450029992
27359.0,0.3613400221103184,0.8086462144033597
27360.0,0.10697169715379082,0.6003437294380594
27361.0,0.03873019314924445,0.9160626191812171
27362.0,0.21476049849971085,0.4191084276788996
27363.0,0.1711718943520052,0.2599019284838591
27365.0,0.23729054678805914,0.6175058673625815
